IN,South Asian University,http://www.southasianuniversity.org/
IN,South Gujarat University,http://www.sgu.ernet.in/
IN,Sree Chitra Tirunal Institute for Medical Sciences and Technology,http://sctimst.ker.nic.in/
IN,Sree Rama Krishna Degree College,http://www.srkdc.org/
IN,Sree Sankaracharya University of Sanskrit,http://www.ssus.ac.in/
IN,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,http://www.kanchiuniv.ac.in/
IN,Sri Krishnadevaraya University,http://skuniv.ap.nic.in/
IN,Sri Padmavati Women's University,http://www.padmavatiwomen-univ.org/
IN,Sri Ramachardra Medical College and Research Institute,http://www.hostindia.com/srmc/
IN,Sri Sant Gajanan Maharaj College of Engineering,http://www.ssgmce.org/
IN,Sri Sathya Sai Institute of Higher Learning,http://www.srisathyasai.org.in/pages/instts/HighLearn.htm
IN,Sri Venkateswara Institute of Medical Sciences,http://svimstpt.ap.nic.in/
IN,Sri Venkateswara University,http://svuni.ap.nic.in/
IN,SRM Institute Of Science & Technology ( Deemed University),http://www.srmuniv.ac.in/
IN,Sunrise University Alwar,http://www.sunriseuniversity.in/
IN,Swami Ramanand Teerth Marathwada University,http://www.srtmun.org/
IN,Symbiosis International University,http://www.siu.edu.in/
IN,Takhatmal Shrivallabh Homoeopathic Medical College,http://www.tshmc.org/
IN,Tamil Nadu Agricultural University,http://dbs.tn.nic.in/tnau/
IN,Tamil Nadu Dr. Ambedkar Law University,http://www.tndalu.org/
IN,Tamil Nadu Dr. M.G.R. Medical University,http://www.tnmmu.ac.in/
IN,Tamil Nadu Veterinary and Animal Sciences University,http://www.tanuvas.com/
IN,Tamil University,http://www.tamiluniversity.ac.in/
IN,Tata Institute of Social Sciences,http://www.tiss.edu/
IN,Telugu University,http://www.teluguuniversity.ac.in/
IN,Tezpur University,http://www.tezu.ernet.in/
IN,Thapar Institute of Engineering and Technology,http://www.tiet.ac.in/
IN,The New College,http://www.thenewcollege.org/
IN,Thiagarajar College of Engineering,http://www.tce.edu/
IN,Thiruvalluvar University,http://www.tvuni.in/
IN,Tilak Maharashtra Vidyapeeth,http://www.tmv.edu.in/
IN,Tilka Manjhi Bhagalpur University,http://www.tmbu.org/
IN,Tripura University,http://www.tripurauniv.in/
IN,Tumkur University,http://www.tumkuruniversity.ac.in/
